Order ID,Date,Customer ID,Product Category,Product Name,Quantity Sold,Unit Price,Payment Method,Shipping Region,Order Status,Total Sales
ORD100864,2024-10-17 12:06:11.610782,,Beauty & Health,Product 42,6,324.16,Gift Card,Europe,Completed,1944.96
ORD100865,2024-09-25 12:06:11.610782,CUST1684,home-kitchen,Product 40,7,443.59,Gift Card,Europe,Cancelled,3105.13
ORD100866,2024-11-24 12:06:11.610782,CUST3624,electronics,,1,138.71,PAYPAL,South America,Pending,138.71
ORD100867,2024-10-10 12:06:11.610782,CUST9415,home-kitchen,Product 24,2,483.9,PAYPAL,Africa,Completed,967.8
ORD100868,2024-07-04 12:06:11.610782,CUST8620,CLOTHING,Product 28,1,41.61,Bank Transfer,South America,Pending,41.61
ORD100869,2024-12-03 12:06:11.610782,CUST9528,,Product 9,5,241.45,PAYPAL,Europe,Cancelled,1207.25
ORD100870,2024-12-20 12:06:11.610782,CUST5112,Sports & Outdoors,Product 13,2,152.1,creditcard,Europe,Pending,304.2
ORD100871,2024-12-15 12:06:11.610782,CUST9064,electronics,Product 47,7,96.79,creditcard,Africa,,677.53
ORD100872,2024-10-08 12:06:11.610782,CUST8859,home-kitchen,Product 13,2,116.71,Bank Transfer,Africa,Pending,233.42
ORD100873,2024-09-06 12:06:11.610782,CUST6690,Beauty & Health,Product 27,1,85.45,Gift Card,Europe,Pending,85.45
ORD100874,2024-09-10 12:06:11.610782,CUST6714,Beauty & Health,Product 15,4,25.8,creditcard,South America,Completed,103.2
ORD100875,2024-04-24 12:06:11.610782,CUST7421,Sports & Outdoors,Product 30,9,468.82,Bank Transfer,North America,Cancelled,4219.38
ORD100876,2024-07-19 12:06:11.610782,CUST6818,Sports & Outdoors,Product 8,2,144.31,Bank Transfer,Asia,Completed,288.62
ORD100877,2024-05-31 12:06:11.610782,CUST7500,Beauty & Health,Product 16,4,199.51,PAYPAL,South America,Pending,798.04
ORD100878,2025-01-25 12:06:11.610782,CUST7984,electronics,Product 38,2,373.12,Gift Card,Europe,Cancelled,746.24
ORD100879,2025-02-15 12:06:11.610782,CUST6107,home-kitchen,,2,114.47,Bank Transfer,Asia,Completed,228.94
ORD100880,2024-06-23 12:06:11.610782,CUST1289,electronics,,6,475.58,creditcard,South America,,2853.48
ORD100881,2024-10-10 12:06:11.610782,CUST6347,electronics,Product 28,1,369.55,Bank Transfer,Asia,Cancelled,369.55
ORD100882,2024-06-04 12:06:11.610782,CUST5819,Beauty & Health,Product 50,2,494.97,creditcard,Europe,Pending,989.94
ORD100883,2024-11-10 12:06:11.610782,CUST8309,CLOTHING,Product 18,3,291.11,PAYPAL,Asia,Cancelled,873.33
ORD100884,2024-09-18 12:06:11.610782,CUST8396,Beauty & Health,Product 14,10,298.56,Bank Transfer,North America,Pending,2985.6
ORD100885,2025-02-17 12:06:11.610782,CUST2605,home-kitchen,Product 18,5,74.0,Gift Card,North America,,370.0
ORD100886,2024-03-18 12:06:11.610782,CUST5387,Beauty & Health,Product 19,8,472.42,creditcard,South America,Cancelled,3779.36
ORD100887,2024-12-28 12:06:11.610782,CUST7169,CLOTHING,Product 39,2,119.07,Bank Transfer,Europe,Pending,238.14
ORD100888,2024-09-07 12:06:11.610782,CUST3485,electronics,,1,379.18,creditcard,Asia,Completed,379.18
ORD100889,2024-08-26 12:06:11.610782,CUST4225,CLOTHING,Product 19,10,274.75,creditcard,North America,Cancelled,2747.5
ORD100890,2024-04-15 12:06:11.610782,CUST3074,Beauty & Health,Product 49,6,475.78,Bank Transfer,North America,Cancelled,2854.68
ORD100891,2024-03-31 12:06:11.610782,CUST4607,Beauty & Health,Product 16,8,232.45,Bank Transfer,Africa,,1859.6
ORD100892,2024-08-01 12:06:11.610782,CUST7769,CLOTHING,Product 7,4,467.37,creditcard,Africa,Cancelled,1869.48
ORD100893,2024-09-11 12:06:11.610782,CUST4788,Beauty & Health,Product 18,9,444.59,creditcard,North America,Cancelled,4001.31
ORD100894,2024-09-19 12:06:11.610782,CUST6046,home-kitchen,Product 6,2,36.14,PAYPAL,Asia,Completed,72.28
ORD100895,2024-12-28 12:06:11.610782,CUST3429,Sports & Outdoors,,4,131.58,creditcard,Asia,Cancelled,526.32
ORD100896,2024-12-01 12:06:11.610782,CUST2722,CLOTHING,Product 22,6,83.54,creditcard,Africa,Cancelled,501.24
ORD100897,2024-11-16 12:06:11.610782,CUST2474,Sports & Outdoors,Product 47,2,311.42,Bank Transfer,Africa,Completed,622.84
ORD100898,2024-06-14 12:06:11.610782,CUST9445,Sports & Outdoors,Product 39,7,346.83,Bank Transfer,Africa,Pending,2427.81
ORD100899,2024-04-14 12:06:11.610782,CUST5924,CLOTHING,Product 35,2,408.36,Gift Card,South America,Cancelled,816.72
ORD100900,2024-02-28 12:06:11.610782,CUST6354,Beauty & Health,Product 2,10,237.11,Gift Card,Europe,Pending,2371.1
ORD100901,2024-06-10 12:06:11.610782,CUST7403,CLOTHING,Product 2,1,130.28,creditcard,Europe,Pending,130.28
ORD100902,2025-01-23 12:06:11.610782,CUST1647,home-kitchen,Product 48,8,42.43,Bank Transfer,Europe,Completed,339.44
ORD100903,2024-11-09 12:06:11.610782,CUST2415,Sports & Outdoors,Product 4,1,92.65,PAYPAL,Africa,Pending,92.65
ORD100904,2025-02-07 12:06:11.610782,CUST1174,home-kitchen,,7,491.01,PAYPAL,South America,Completed,3437.07
ORD100905,2024-03-17 12:06:11.610782,CUST2259,home-kitchen,Product 29,3,410.64,PAYPAL,South America,,1231.92
ORD100906,2024-12-29 12:06:11.610782,CUST2039,Sports & Outdoors,Product 34,8,189.42,Bank Transfer,North America,Cancelled,1515.36
ORD100907,2024-11-20 12:06:11.610782,CUST8863,,Product 16,1,378.37,Bank Transfer,Europe,Pending,378.37
ORD100908,2024-05-03 12:06:11.610782,CUST9420,electronics,Product 45,9,163.27,PAYPAL,Europe,Cancelled,1469.43
ORD100909,2024-10-16 12:06:11.610782,CUST6885,CLOTHING,Product 41,2,199.0,PAYPAL,South America,Cancelled,398.0
ORD100910,2024-04-04 12:06:11.610782,CUST2305,home-kitchen,Product 8,10,57.94,PAYPAL,Europe,Completed,579.4
ORD100911,2024-10-16 12:06:11.610782,CUST8905,electronics,Product 12,10,449.12,creditcard,Europe,Completed,4491.2
ORD100912,2024-10-26 12:06:11.610782,CUST5524,CLOTHING,Product 27,1,145.0,PAYPAL,Africa,Completed,145.0
ORD100913,2024-11-10 12:06:11.610782,CUST7068,CLOTHING,Product 14,4,345.11,PAYPAL,North America,Completed,1380.44
ORD100914,2024-03-31 12:06:11.610782,CUST7246,,Product 9,10,466.18,PAYPAL,Asia,Pending,4661.8
ORD100915,2024-12-09 12:06:11.610782,CUST4551,electronics,Product 42,7,419.29,creditcard,Asia,Pending,2935.03
ORD100916,2024-09-07 12:06:11.610782,CUST3110,home-kitchen,Product 17,10,214.34,Gift Card,South America,,2143.4
ORD100917,2025-02-09 12:06:11.610782,CUST4505,Sports & Outdoors,Product 17,7,261.08,creditcard,Africa,Cancelled,1827.56
ORD100918,2024-05-24 12:06:11.610782,CUST1391,electronics,Product 28,10,360.91,creditcard,Asia,Completed,3609.1
ORD100919,2024-03-06 12:06:11.610782,CUST9863,CLOTHING,Product 30,7,319.41,Gift Card,Asia,,2235.87
ORD100920,2024-11-06 12:06:11.610782,CUST4909,CLOTHING,Product 12,8,10.15,PAYPAL,,Cancelled,81.2
ORD100921,2024-12-09 12:06:11.610782,CUST2660,electronics,Product 4,6,113.15,,Asia,Cancelled,678.9
ORD100922,2025-01-15 12:06:11.610782,CUST1192,Beauty & Health,Product 39,8,462.64,PAYPAL,North America,Cancelled,3701.12
ORD100923,2025-02-23 12:06:11.610782,CUST3295,home-kitchen,Product 22,6,357.79,Gift Card,Asia,Pending,2146.74
ORD100924,2024-11-09 12:06:11.610782,CUST1015,Beauty & Health,Product 10,3,173.85,creditcard,Europe,Completed,521.55
ORD100925,2024-03-21 12:06:11.610782,CUST3510,Beauty & Health,Product 29,10,468.87,creditcard,North America,Cancelled,4688.7
ORD100926,2024-05-09 12:06:11.610782,CUST9495,Sports & Outdoors,Product 22,7,387.59,PAYPAL,Asia,Completed,2713.13
ORD100927,2024-06-19 12:06:11.610782,CUST4055,Beauty & Health,Product 18,5,186.29,creditcard,Asia,Completed,931.45
ORD100928,2024-12-10 12:06:11.610782,CUST7904,home-kitchen,Product 40,5,340.72,Gift Card,,Completed,1703.6
ORD100929,2024-09-15 12:06:11.610782,CUST3034,Sports & Outdoors,Product 32,3,172.65,Gift Card,North America,Completed,517.95
ORD100930,2024-11-02 12:06:11.610782,,electronics,Product 39,4,78.29,PAYPAL,Europe,Cancelled,313.16
ORD100931,2024-05-01 12:06:11.610782,CUST4044,electronics,Product 1,2,451.96,PAYPAL,Europe,Pending,903.92
ORD100932,2024-05-05 12:06:11.610782,CUST4334,home-kitchen,Product 21,5,490.67,Bank Transfer,Asia,Completed,2453.35
ORD100933,2024-11-04 12:06:11.610782,CUST5617,Sports & Outdoors,Product 21,7,15.57,Gift Card,South America,,108.99
ORD100934,2024-09-23 12:06:11.610782,CUST8076,home-kitchen,Product 26,7,435.19,PAYPAL,Africa,Pending,3046.33
ORD100935,2024-10-10 12:06:11.610782,CUST5157,,Product 17,9,326.42,Bank Transfer,North America,Pending,2937.78
ORD100936,2025-01-08 12:06:11.610782,,home-kitchen,Product 12,8,259.43,Bank Transfer,Africa,Pending,2075.44
ORD100937,2024-11-03 12:06:11.610782,CUST6498,CLOTHING,Product 42,3,316.8,creditcard,Asia,Pending,950.4
ORD100938,2025-01-30 12:06:11.610782,CUST2671,,Product 20,1,474.49,Gift Card,,Cancelled,474.49
ORD100939,2025-01-26 12:06:11.610782,CUST5048,Sports & Outdoors,Product 19,9,364.74,PAYPAL,Europe,Pending,3282.66
ORD100940,2024-07-29 12:06:11.610782,CUST7181,Sports & Outdoors,Product 21,7,383.19,Bank Transfer,Africa,Pending,2682.33
ORD100941,2024-07-20 12:06:11.610782,CUST6803,Beauty & Health,Product 27,6,306.49,Bank Transfer,North America,Completed,1838.94
ORD100942,2024-06-30 12:06:11.610782,CUST1823,,Product 47,10,52.73,Bank Transfer,,,527.3
ORD100943,2024-09-16 12:06:11.610782,CUST7804,electronics,Product 38,5,210.71,Bank Transfer,Asia,Cancelled,1053.55
ORD100944,2024-07-31 12:06:11.610782,CUST9953,Beauty & Health,Product 8,5,43.27,Gift Card,Europe,Cancelled,216.35
ORD100945,2024-11-24 12:06:11.610782,CUST6695,CLOTHING,Product 20,9,30.3,creditcard,Africa,Pending,272.7
ORD100946,2024-08-04 12:06:11.610782,CUST8429,Sports & Outdoors,Product 15,1,482.86,Gift Card,North America,Cancelled,482.86
ORD100947,2024-06-02 12:06:11.610782,CUST9575,Sports & Outdoors,Product 7,10,425.27,PAYPAL,,Completed,4252.7
ORD100948,2024-04-10 12:06:11.610782,CUST7574,home-kitchen,Product 36,6,106.91,Gift Card,Africa,Pending,641.46
ORD100949,2025-02-19 12:06:11.610782,CUST6635,Sports & Outdoors,Product 46,9,316.04,Gift Card,Europe,Cancelled,2844.36
ORD100950,2025-02-22 12:06:11.610782,CUST2497,electronics,Product 9,1,341.08,Bank Transfer,Asia,Completed,341.08
ORD100951,2024-09-28 12:06:11.610782,,CLOTHING,Product 11,5,386.55,Bank Transfer,Africa,Cancelled,1932.75
ORD100952,2024-08-11 12:06:11.610782,CUST6543,Sports & Outdoors,Product 11,10,333.06,Bank Transfer,North America,Cancelled,3330.6
ORD100953,2024-10-25 12:06:11.610782,CUST1434,home-kitchen,Product 16,9,310.42,Bank Transfer,Africa,Pending,2793.78
ORD100954,2024-05-13 12:06:11.610782,CUST2538,Sports & Outdoors,Product 29,7,298.19,creditcard,South America,Cancelled,2087.33
ORD100955,2024-06-13 12:06:11.610782,CUST4616,Beauty & Health,Product 7,8,436.52,creditcard,,Cancelled,3492.16
ORD100956,2024-09-16 12:06:11.610782,CUST5211,Sports & Outdoors,Product 26,4,274.6,creditcard,South America,Completed,1098.4
ORD100957,2024-06-29 12:06:11.610782,CUST5623,CLOTHING,Product 44,4,236.17,Bank Transfer,North America,Pending,944.68
ORD100958,2024-12-01 12:06:11.610782,CUST1981,home-kitchen,Product 47,9,272.73,,Africa,Pending,2454.57
ORD100959,2024-11-19 12:06:11.610782,,home-kitchen,Product 1,2,212.67,Bank Transfer,North America,Cancelled,425.34
ORD100960,2024-04-25 12:06:11.610782,CUST2683,Beauty & Health,Product 20,5,306.3,Gift Card,Europe,Completed,1531.5
ORD100961,2024-04-16 12:06:11.610782,CUST4534,home-kitchen,Product 41,1,119.39,Gift Card,Africa,Completed,119.39
ORD100962,2024-07-03 12:06:11.610782,CUST6849,electronics,Product 26,4,456.09,Gift Card,South America,Cancelled,1824.36
ORD100963,2024-03-30 12:06:11.610782,CUST5950,Sports & Outdoors,Product 23,7,58.88,Bank Transfer,South America,Completed,412.16
ORD100964,2024-12-20 12:06:11.610782,CUST2481,electronics,Product 4,10,443.12,Gift Card,North America,Completed,4431.2
ORD100965,2024-03-10 12:06:11.610782,,Sports & Outdoors,Product 40,2,87.86,Gift Card,South America,Cancelled,175.72
ORD100966,2024-09-04 12:06:11.610782,CUST7702,CLOTHING,Product 17,5,79.66,creditcard,Asia,Cancelled,398.3
ORD100967,2024-08-07 12:06:11.610782,CUST3169,Beauty & Health,Product 50,7,235.26,Gift Card,Europe,,1646.82
ORD100968,2024-05-22 12:06:11.610782,CUST3184,home-kitchen,Product 28,10,323.4,PAYPAL,Europe,Cancelled,3234.0
ORD100969,2025-01-03 12:06:11.610782,CUST1070,CLOTHING,,1,383.19,PAYPAL,Europe,Completed,383.19
ORD100970,2024-12-26 12:06:11.610782,CUST8762,electronics,Product 6,6,177.42,creditcard,Europe,Pending,1064.52
ORD100971,2024-10-08 12:06:11.610782,CUST8964,Sports & Outdoors,Product 4,2,344.05,PAYPAL,South America,Cancelled,688.1
ORD100972,2024-05-31 12:06:11.610782,CUST4769,Beauty & Health,Product 9,3,169.9,,Asia,Pending,509.7
ORD100973,2024-09-10 12:06:11.610782,CUST4421,,Product 20,2,219.02,Bank Transfer,Asia,Pending,438.04
ORD100974,2024-07-30 12:06:11.610782,CUST6908,home-kitchen,Product 24,6,257.86,Bank Transfer,Europe,Completed,1547.16
ORD100975,2024-07-18 12:06:11.610782,CUST7792,Beauty & Health,Product 18,2,185.79,PAYPAL,Asia,Cancelled,371.58
ORD100976,2024-11-23 12:06:11.610782,CUST8640,home-kitchen,Product 8,9,10.83,Bank Transfer,,Pending,97.47
ORD100977,2024-03-05 12:06:11.610782,CUST6759,Sports & Outdoors,Product 28,5,299.59,PAYPAL,Asia,Cancelled,1497.95
ORD100978,2024-05-10 12:06:11.610782,CUST1255,electronics,Product 19,10,302.13,creditcard,South America,Pending,3021.3
ORD100979,2024-10-26 12:06:11.610782,CUST5546,CLOTHING,Product 32,7,30.19,Gift Card,Europe,Cancelled,211.33
ORD100980,2024-08-24 12:06:11.610782,CUST1252,Sports & Outdoors,Product 25,10,154.87,creditcard,Asia,Completed,1548.7
ORD100981,2024-07-02 12:06:11.610782,,CLOTHING,,4,114.81,PAYPAL,Europe,Completed,459.24
ORD100982,2024-05-21 12:06:11.610782,CUST4034,electronics,Product 38,7,13.57,PAYPAL,Asia,Cancelled,94.99
ORD100983,2024-12-06 12:06:11.610782,CUST6687,CLOTHING,Product 48,3,240.16,creditcard,North America,Cancelled,720.48
ORD100984,2024-03-08 12:06:11.610782,CUST3405,Sports & Outdoors,Product 20,2,57.89,creditcard,Asia,Cancelled,115.78
ORD100985,2025-02-12 12:06:11.610782,CUST2973,CLOTHING,Product 22,8,406.9,Gift Card,Europe,Pending,3255.2
ORD100986,2024-02-24 12:06:11.610782,CUST6309,CLOTHING,Product 36,8,106.02,PAYPAL,South America,Completed,848.16
ORD100987,2025-01-12 12:06:11.610782,CUST5968,Beauty & Health,Product 10,8,25.26,PAYPAL,South America,Completed,202.08
ORD100988,2024-06-10 12:06:11.610782,CUST6679,Beauty & Health,Product 16,2,70.88,,Asia,Cancelled,141.76
ORD100989,2024-06-09 12:06:11.610782,CUST9610,,Product 45,5,389.52,Bank Transfer,Africa,Completed,1947.6
ORD100990,2024-05-27 12:06:11.610782,CUST1089,Sports & Outdoors,Product 42,2,422.49,Bank Transfer,Asia,Completed,844.98
ORD100991,2024-07-15 12:06:11.610782,CUST1557,CLOTHING,Product 15,10,60.37,PAYPAL,Africa,Completed,603.7
ORD100992,2024-04-05 12:06:11.610782,CUST5720,electronics,Product 45,6,489.33,,Europe,Completed,2935.98
ORD100993,2024-09-29 12:06:11.610782,CUST2355,electronics,Product 3,2,79.92,Gift Card,Europe,Completed,159.84
ORD100994,2025-01-10 12:06:11.610782,CUST9000,Beauty & Health,Product 50,8,263.13,Bank Transfer,Asia,Cancelled,2105.04
ORD100995,2024-05-16 12:06:11.610782,CUST9632,electronics,Product 3,6,295.06,PAYPAL,North America,Pending,1770.36
ORD100996,2024-06-19 12:06:11.610782,CUST4177,CLOTHING,Product 1,3,77.79,Gift Card,Asia,Pending,233.37
ORD100997,2024-06-01 12:06:11.610782,,electronics,Product 37,7,427.19,Gift Card,Europe,Completed,2990.33
ORD100998,2024-04-30 12:06:11.610782,CUST7340,CLOTHING,Product 33,5,249.12,Gift Card,North America,,1245.6
ORD100999,2025-02-10 12:06:11.610782,CUST5224,CLOTHING,Product 19,7,37.51,Gift Card,Asia,,262.57
ORD100521,2024-09-29 12:06:11.610782,CUST7424,Beauty & Health,Product 1,3,333.93,PAYPAL,Africa,Completed,1001.79
ORD100737,2024-06-27 12:06:11.610782,CUST6425,home-kitchen,Product 3,1,490.56,PAYPAL,Europe,Completed,490.56
ORD100740,2024-10-27 12:06:11.610782,CUST4189,Beauty & Health,Product 17,7,318.12,Bank Transfer,Asia,Pending,2226.84
ORD100660,2024-04-02 12:06:11.610782,,CLOTHING,Product 10,5,270.85,Bank Transfer,Europe,Cancelled,1354.25
ORD100411,2025-01-14 12:06:11.610782,CUST1841,Beauty & Health,Product 45,9,415.47,Gift Card,Africa,Pending,3739.23
ORD100678,2024-11-07 12:06:11.610782,CUST2717,electronics,Product 14,2,299.0,PAYPAL,South America,Pending,598.0
ORD100626,2024-11-25 12:06:11.610782,CUST3508,home-kitchen,Product 31,6,275.18,Bank Transfer,,Cancelled,1651.08
ORD100513,2025-01-23 12:06:11.610782,CUST5984,Sports & Outdoors,Product 26,4,202.16,Bank Transfer,North America,Completed,808.64
ORD100859,2024-12-09 12:06:11.610782,CUST9586,Sports & Outdoors,Product 42,2,273.11,creditcard,Africa,Pending,546.22
ORD100136,2024-12-09 12:06:11.610782,CUST8087,home-kitchen,,9,349.01,Bank Transfer,South America,Pending,3141.09
ORD100811,2024-03-09 12:06:11.610782,CUST5609,electronics,Product 11,8,196.33,Bank Transfer,Asia,Pending,1570.64
ORD100076,2024-03-13 12:06:11.610782,CUST9683,Beauty & Health,Product 41,7,129.1,creditcard,North America,Completed,903.7
ORD100636,2024-05-29 12:06:11.610782,CUST8470,home-kitchen,Product 27,6,273.09,PAYPAL,South America,Completed,1638.54
ORD100973,2024-09-10 12:06:11.610782,CUST4421,,Product 20,2,219.02,Bank Transfer,Asia,Pending,438.04
ORD100938,2025-01-30 12:06:11.610782,CUST2671,,Product 20,1,474.49,Gift Card,,Cancelled,474.49
ORD100899,2024-04-14 12:06:11.610782,CUST5924,CLOTHING,Product 35,2,408.36,Gift Card,South America,Cancelled,816.72
ORD100280,2024-03-14 12:06:11.610782,CUST8261,home-kitchen,Product 49,3,323.84,PAYPAL,Africa,Pending,971.52
ORD100883,2024-11-10 12:06:11.610782,CUST8309,CLOTHING,Product 18,3,291.11,PAYPAL,Asia,Cancelled,873.33
ORD100761,2024-08-01 12:06:11.610782,CUST7219,Sports & Outdoors,Product 50,9,186.95,Gift Card,South America,Completed,1682.55
ORD100319,2024-11-24 12:06:11.610782,CUST4143,home-kitchen,,5,316.81,PAYPAL,Europe,Pending,1584.05
ORD100549,2024-08-09 12:06:11.610782,CUST8532,Sports & Outdoors,Product 21,5,460.42,PAYPAL,North America,Pending,2302.1
ORD100174,2024-06-06 12:06:11.610782,CUST4687,home-kitchen,Product 37,10,289.99,Bank Transfer,Asia,Pending,2899.9
ORD100371,2024-04-26 12:06:11.610782,CUST2640,home-kitchen,Product 33,1,123.54,Bank Transfer,South America,Cancelled,123.54
ORD100527,2024-07-04 12:06:11.610782,CUST4630,electronics,,6,271.97,PAYPAL,North America,Cancelled,1631.82
ORD100210,2025-02-11 12:06:11.610782,CUST8377,home-kitchen,Product 40,2,268.4,Bank Transfer,North America,Completed,536.8
ORD100235,2024-10-17 12:06:11.610782,CUST6173,electronics,Product 24,4,130.75,Gift Card,,Completed,523.0
ORD100101,2024-04-28 12:06:11.610782,,Beauty & Health,Product 3,7,339.94,Bank Transfer,South America,Cancelled,2379.58
ORD100986,2024-02-24 12:06:11.610782,CUST6309,CLOTHING,Product 36,8,106.02,PAYPAL,South America,Completed,848.16
ORD100902,2025-01-23 12:06:11.610782,CUST1647,home-kitchen,Product 48,8,42.43,Bank Transfer,Europe,Completed,339.44
ORD100947,2024-06-02 12:06:11.610782,CUST9575,Sports & Outdoors,Product 7,10,425.27,PAYPAL,,Completed,4252.7
ORD100346,2024-07-23 12:06:11.610782,CUST5980,home-kitchen,Product 36,3,111.57,PAYPAL,Asia,Pending,334.71
ORD100139,2024-07-26 12:06:11.610782,CUST1820,electronics,Product 8,6,174.08,Gift Card,North America,Pending,1044.48
ORD100621,2024-10-04 12:06:11.610782,CUST3865,Beauty & Health,Product 14,9,139.15,creditcard,Asia,Cancelled,1252.35
ORD100499,2024-05-30 12:06:11.610782,CUST5293,home-kitchen,Product 45,3,425.78,creditcard,Africa,Pending,1277.34
ORD100370,2024-06-11 12:06:11.610782,CUST4643,home-kitchen,Product 10,5,72.21,creditcard,North America,Completed,361.05
ORD100198,2024-06-22 12:06:11.610782,CUST6295,Beauty & Health,Product 8,2,390.18,,Europe,Cancelled,780.36
ORD100687,2024-07-15 12:06:11.610782,CUST1339,Beauty & Health,Product 23,4,14.08,Bank Transfer,Africa,Cancelled,56.32
ORD100584,2024-09-11 12:06:11.610782,CUST9003,Sports & Outdoors,Product 45,5,230.98,,North America,Cancelled,1154.9
ORD100901,2024-06-10 12:06:11.610782,CUST7403,CLOTHING,Product 2,1,130.28,creditcard,Europe,Pending,130.28
ORD100059,2024-08-03 12:06:11.610782,CUST4158,CLOTHING,Product 34,8,111.22,PAYPAL,North America,Pending,889.76
ORD100328,2024-09-09 12:06:11.610782,,Beauty & Health,Product 22,5,309.39,PAYPAL,North America,Pending,1546.95
ORD100096,2024-12-09 12:06:11.610782,CUST8826,Beauty & Health,Product 37,3,272.45,Bank Transfer,North America,Pending,817.35
ORD100312,2024-05-18 12:06:11.610782,CUST4979,,Product 11,8,137.11,creditcard,South America,Cancelled,1096.88
ORD100974,2024-07-30 12:06:11.610782,CUST6908,home-kitchen,Product 24,6,257.86,Bank Transfer,Europe,Completed,1547.16
ORD100299,2024-05-30 12:06:11.610782,CUST8829,electronics,Product 42,4,481.41,Gift Card,Africa,Pending,1925.64
ORD100277,2024-10-08 12:06:11.610782,CUST9580,home-kitchen,Product 37,10,40.51,PAYPAL,South America,Cancelled,405.1
ORD100924,2024-11-09 12:06:11.610782,CUST1015,Beauty & Health,Product 10,3,173.85,creditcard,Europe,Completed,521.55
ORD100601,2024-08-21 12:06:11.610782,CUST7957,Beauty & Health,Product 37,7,413.53,Bank Transfer,Asia,Completed,2894.71
ORD100439,2024-05-02 12:06:11.610782,CUST3137,Sports & Outdoors,Product 5,8,193.18,PAYPAL,Europe,Pending,1545.44
ORD100837,2024-09-30 12:06:11.610782,CUST9371,home-kitchen,Product 49,2,396.4,Bank Transfer,Europe,Cancelled,792.8
